year;org_name;org_code;unit_main_code;unit_sub_code;unit_name;max 100 %;Kasvatusalat (1);Taiteet ja kulttuurialat (2);Humanistiset alat (3);Yhteiskunnalliset alat (4);Kauppa, hallinto ja oikeustieteet (5);Luonnontieteet (6);Tietojenkäsittely ja tietoliikenne (7);Tekniikan alat (8);Maa- ja metsätalousalat (9);Lääketieteet (10);Terveys- ja hyvinvointialat (11);Palvelualat (12)
2016;Vaasan yliopisto;01913;;2760100;Rehtori;100%;0%;0%;15%;14%;45%;0%;8%;18%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2760150;Johdon asiantuntijatuki;100%;0%;0%;15%;14%;45%;0%;8%;18%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2760200;Tutkimuksen palvelut ja tutkijakoulu;100%;0%;0%;15%;14%;45%;0%;8%;18%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2760250;Viestintä ja kumppanuudet;100%;0%;0%;15%;14%;45%;0%;8%;18%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2760300;Henkilöstön palvelut ja ylimmän johdon palvelut;100%;0%;0%;15%;14%;45%;0%;8%;18%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2760350;Talouden ja hankehallinnon palvelut;100%;0%;0%;15%;14%;45%;0%;8%;18%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2760400;Toiminta- taloussuunnittelu;100%;0%;0%;15%;14%;45%;0%;8%;18%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2760450;Opiskelun ja opetuksen palvelut;100%;0%;0%;15%;14%;45%;0%;8%;18%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2760500;Kansainväliset asiat;100%;0%;0%;15%;14%;45%;0%;8%;18%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2760550;Aulapalvelut, tilat ja turvallisuus;100%;0%;0%;15%;14%;45%;0%;8%;18%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2760650;Tietohallintopalvelut;100%;0%;0%;15%;14%;45%;0%;8%;18%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2760700;Tietotekniikkapalvelut;100%;0%;0%;15%;14%;45%;0%;8%;18%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2760750;Lähipalvelut ja johdon palvelut, Fabriikki;100%;0%;0%;15%;14%;45%;0%;8%;18%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2760800;Lähipalvelut ja johdon palvelut, Tervahovi;100%;0%;0%;15%;14%;45%;0%;8%;18%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2780000;Vaasan yo sijoitustoiminta;100%;0%;0%;15%;14%;45%;0%;8%;18%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2780050;Viljo Syreniuksen rahasto;100%;0%;0%;15%;14%;45%;0%;8%;18%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2790050;Yliopiston yhteiset;100%;0%;0%;15%;14%;45%;0%;8%;18%;0%;0%;0%;0%
2016;Vaasan yliopisto;01913;;2790100;Vaasan korkeakoulukonsortio;100%;0%;0%;15%;14%;45%;0%;8%;18%;0%;0%;0%;0%
2016;Yrkeshögskolan Arcada;02535;;11;HV, Pedagogik;100%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Yrkeshögskolan Arcada;02535;;111;HV, Hälsa och välfärd (utom idrott);100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%
2016;Yrkeshögskolan Arcada;02535;;112;HV, Idrott;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%
2016;Yrkeshögskolan Arcada;02535;;212;EA, Turism;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%
2016;Yrkeshögskolan Arcada;02535;;25;EA, Tradenom;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Yrkeshögskolan Arcada;02535;;27;EA, IT;100%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%
2016;Yrkeshögskolan Arcada;02535;;38;EM, Teknik;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Yrkeshögskolan Arcada;02535;;42;KK, Media och kultur;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Yrkeshögskolan Arcada;02535;;51;Övriga, Pedagogik;100%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Yrkeshögskolan Arcada;02535;;511;Övriga, HV (utom idrott);100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%
2016;Yrkeshögskolan Arcada;02535;;512;Övriga, Service och tjänster;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%
2016;Yrkeshögskolan Arcada;02535;;52;Övriga, Konst- och kultur;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Yrkeshögskolan Arcada;02535;;53;Övriga, Humaniora;100%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Yrkeshögskolan Arcada;02535;;55;Övriga, Ekonomi, administration och juridik;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Yrkeshögskolan Arcada;02535;;57;Övriga, IT;100%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%
2016;Yrkeshögskolan Arcada;02535;;58;Övriga, Teknik;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Yrkeshögskolan Novia;10066;;FoU;Forskning och utveckling;100%;1%;6%;0%;0%;10%;2%;2%;30%;4%;0%;34%;11%
2016;Yrkeshögskolan Novia;10066;;TS;Turism och Samhälle;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;41%;59%
2016;Yrkeshögskolan Novia;10066;;AD;Administration;100%;1%;6%;0%;0%;10%;2%;2%;30%;4%;0%;34%;11%
2016;Yrkeshögskolan Novia;10066;;FE;Företagsekonomi;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Yrkeshögskolan Novia;10066;;KU;Kultur;100%;19%;81%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Yrkeshögskolan Novia;10066;;NB;Naturbruk;100%;0%;0%;0%;0%;0%;26%;0%;0%;74%;0%;0%;0%
2016;Yrkeshögskolan Novia;10066;;NV;Naturvetenskap;100%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%
2016;Yrkeshögskolan Novia;10066;;SF;Sjöfart;100%;0%;0%;0%;0%;0%;0%;0%;10%;0%;0%;0%;90%
2016;Yrkeshögskolan Novia;10066;;TE;Teknik;100%;0%;0%;0%;0%;0%;0%;3%;97%;0%;0%;0%;0%
2016;Yrkeshögskolan Novia;10066;;VS;Vård och sociala;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;97%;3%
2016;Åbo Akademi;01903;;2801000;FHPT gemensamma kostnader;100%;0%;0%;33%;67%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2801010;FHPT universitetsservice;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2801100;Kultur, historia och filosofi;100%;0%;19%;81%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2801110;Språk;100%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2801111;Logopedi;100%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2801120;Teologi;100%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2801130;Psykologi;100%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2801140;Doktorandnätverk Art History;100%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2801141;Doktorandnätverk Old Testament Studies;100%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2801142;Doktorandnätverk AAPL (Abo Akademi Psychology and Logopedics);100%;0%;0%;27%;73%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2801143;Gamla forskarskolan, FHPT;100%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2801144;Doktorandnätverket Minority Research;100%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2801145;Doktorandnätverket The Age of Sweden;100%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2801150;FHPT utbildning;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2802000;FPV gemensamma kostnader;100%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2802010;FPV universitetsservice;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2802100;Pedagogik;100%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2802110;Hälsovetenskaper;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%
2016;Åbo Akademi;01903;;2802120;Socialvetenskaper;100%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2802130;MediaCity;100%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2802140;Gamla forskarskolan, FPV;100%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2802150;FPV utbildning;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2802200;Vasa övningsskola, gemensamma kostnader;100%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2802210;Vasa övningsskola, grundutbildning;100%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2802220;Vasa övningsskola, gymnasiet;100%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2803000;FSE gemensamma kostnader;100%;0%;0%;0%;45%;55%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2803010;FSE universitetsservice;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2803100;Företagsekonomi;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2803110;Nationalekonomi;100%;0%;0%;0%;40%;60%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2803111;Informationsvetenskap;100%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2803112;Informationssystem;100%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2803113;IAMSR;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2803120;Samhällsvetenskaper;100%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2803121;Rättsvetenskap;100%;0%;0%;0%;67%;33%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2803122;Institutet för samhällsforskning;100%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2803123;Institutet för mänskliga rättigheter;100%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2803140;Doktorandnätverk Realizing Human Rights;100%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2803141;Doktorandnätverk School of Business and Economics;100%;0%;0%;0%;28%;72%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2803142;Gamla forskarskolan, FSE;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2803143;Doktorandnätverk Citizens and Demogracy;100%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2803150;FSE utbildning;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804000;FNT gemensamma kostnader;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804010;FNT universitetsservice;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804050;Tekniska serviceenheten;100%;0%;0%;0%;0%;0%;46%;0%;54%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804100;Naturvetenskaper;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804110;Kemi (teknisktvetenskapliga);100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804111;Kemi (naturvetenskapliga);100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804120;Process- och systemteknik;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804121;Energi- och miljöteknik;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804130;Naturmaterialteknik;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804140;Doktorandnätverk Material Research;100%;0%;0%;0%;0%;0%;33%;0%;50%;0%;0%;17%;0%
2016;Åbo Akademi;01903;;2804141;Doktorandnätverk Chemical Engineering;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804142;Gamla forskarskolan, NatVet & teknik;100%;0%;0%;0%;0%;0%;40%;0%;60%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804150;Utbildning, naturvetenskaper och teknik;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804160;Naturvetenskap och teknik gemensamma;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804200;Nationalla PET-centret;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804300;Biokemi;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804310;Farmaci;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%
2016;Åbo Akademi;01903;;2804311;Cellbiologi;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804312;Husö biologiska station;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804313;Miljö- och marinbiologi;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804340;Doktorandnätverk Informational and Structural Biology;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804341;Doktorandnätverk Molecular Biosciences;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804342;Gamla forskarskolan, BioVet;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804343;Doktorandnätverket Functional Marine Biodiversity;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804350;Utbildning, biovetenskaper;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804360;Biovetenskap gemensamma;100%;0%;0%;0%;0%;0%;79%;0%;21%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804400;Bioteknikcentrum;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804410;Gamla forskarskolan, BTC;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804500;Datateknik;100%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804510;Datavetenskap;100%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804540;Doktorandnätverk Information Technologies and Mathematics;100%;0%;0%;0%;0%;0%;35%;65%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804541;Gamla forskarskolan, IT;100%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804550;Utbildning, informationsteknologi;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804560;IT gemensamma;100%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804600;Turku Centre for Computer Science;100%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2804610;Gamla forskarskolan, TUCS;100%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2805000;Centret för livslångt lärande;100%;22%;0%;13%;51%;6%;3%;3%;0%;0%;0%;2%;0%
2016;Åbo Akademi;01903;;2805010;Centret för språk och kommunikation;100%;18%;0%;18%;18%;28%;7%;4%;4%;0%;0%;0%;3%
2016;Åbo Akademi;01903;;2806000;Åbo Akademis bibliotek;100%;0%;0%;28%;17%;22%;14%;9%;8%;0%;0%;2%;0%
2016;Åbo Akademi;01903;;2806010;Tritonia;100%;69%;0%;0%;21%;0%;0%;0%;0%;0%;0%;10%;0%
2016;Åbo Akademi;01903;;2806020;Sibeliusmuseum;100%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2806030;Sjöhistoriska institutet;100%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2806100;Allmän universitetsservice, central;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2806101;Allmän universitetsservice, FHPT;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2806102;Allmän universitetsservice, FPV;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2806103;Allmän universitetsservice, FSE;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2806104;Allmän universitetsservice, FNT;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2806110;Ledning;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2806111;Kommunikation;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2806120;Forskningsservice;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2806121;Utbildningsservice, central;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2806122;Utbildningsservice, FHPT;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2806123;Utbildningsservice, FPV;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2806124;Utbildningsservice, FSE;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2806125;Utbildningsservice, FNT;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2806130;Ekonomiservice, central;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2806131;Ekonomiservice, FHPT;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2806132;Ekonomiservice, FPV;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2806133;Ekonomiservice, FSE;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2806134;Ekonomiservice, FNT;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2806140;Personalservice;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2806150;Fastighetsservice och upphandling;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2806151;Planering;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2806152;Fastigheter och hyror;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;2806160;ICT-service;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Humanistiska fakulteten;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Humanistiska fakulteten gemensamma;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Engelska;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Finska;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Franska;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Ryska;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Svenska;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Tyska;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Filosofi;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Etnologi;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Folkloristik;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Historia;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Religionsvetenskap;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Konstvetenskap;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Litteraturvetenskap;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Musikvetenskap;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Sibeliusmuseum;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Sjöhistoriska institutet;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Dnätverk Art History;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Pedagogiska fakulteten;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Pedagogik gemensamma;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Allmän pedagogik;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Barnpedagogik;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Specialpedagogik;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Vuxenpedagogik;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;De matematisk-naturvetenskapliga ämnenas och idrottens didaktik;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Pedagogik, tillämpad pedagogik och yrkesundervisningens didaktik;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Slöjdpedagogik och husliga ekonomins didaktik;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Språk- och kulturvetenskapernas didaktik;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Vasa övningsskola;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;VÖS gemensamma;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;VÖS, åk 1-6;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;VÖS, åk 7-9;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;VÖS, gymnasiet;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Teologiska fakulteten;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Teologiska fakulteten gemensamma;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Gammaltestamentlig exegetik;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Kyrkohistoria;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Teologisk etik och religionsfilosofi;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Praktisk teologi;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Nytestamentlig exegetik;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Dogmatik;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Åbo Akademi;01903;;;Dnätverk Old Testament studies;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
